001,Author,lifetime, Title,Publication Year,Number of Pages,press,Questionnaires,Genre ID unclear,Extracted Book Name,delete duplicate
990038761530205171,"זילברמן, מנחם ","1946-2014 , ","יומנו של מוישה  יומן אוטוביוגרפיה /, מנחם זילברמן ; יוזמה, הפקה ועריכה: איבגייל זילברמן ; עריכה: טל יערי.",2015,171,כרובית הוצאה לאור ,,,יומנו של מוישה  יומן אוטוביוגרפיה  ,
990023642530205171,"זילברשטין, אילן ",,"שניים במחיר אחד /, אילן זילברשטיין.",2004,40,סער ,,,שניים במחיר אחד  ,
990032582470205171,"זילברשין, עליזה ",,"אף אחד לא יודע שום דבר /, מאת עליזה זילברשיין ; עורכת רוני עדן.",2011,77,ע. זילברשיין ,,,אף אחד לא יודע שום דבר  ,
990023219570205171,"זילכה, ניר ",1976- ,"עורבים צרחו לי בתוך הראש  סיפורים מונורכידיים לעם אינווליד /, ניר זילכה.",2003,80,גוונים ,,,עורבים צרחו לי בתוך הראש  סיפורים מונורכידיים לעם אינווליד  ,
990039350020205171,"זילכה, ניר ","1976- , ","דם אלוהים /, ניר זילכה.",2013,53,גבטה ,,,דם אלוהים  ,
990018450390205171,"זימן, רחל ",1912-1989 ,ימיו החדשים של ליאון סטארי  רומן.,1969,206,אגודת שלם ,,,ימיו החדשים של ליאון סטארי  רומן.',
990019076590205171,"זימן, רחל ",1912-1989 ,"רחוק מהעין /, קורל-זימן רחל.",1976,"115, 1   ",טרקלין ,,,רחוק מהעין  ,
990026428910205171,"זימן, רחל ",1912-1989 ,"נקודת תצפית /, רחל קורל-זימן.",2005,151,גסטליט חיפה ,,,נקודת תצפית  ,
990009161360205171,"זימן, רחל ",1912-1989 ,"שני קווים עושים את הדרך /, רחל זימן-קורל.",1983,205,פוזנר ,,,שני קווים עושים את הדרך  ,
990019080770205171,"זינגר, אברהם ",1864-1920 ,ציץ נובל.,1898,9,מוציא לאור לא ידוע ,,,ציץ נובל.',
990019081460205171,"זינגר, אברהם ",1864-1920 ,משוט בארץ  ספור ממחזות החיים בערי הפרזות.,1889,80,דפוס לעווינסקי ,,,משוט בארץ  ספור ממחזות החיים בערי הפרזות.',
990019080370205171,"זינגר, אברהם ",1864-1920 ,"קרבן היום  ציור מחיי עמנו בימים האחרונים /, מאת אברהם זינגער.",1903,32,סאווא ,,,קרבן היום  ציור מחיי עמנו בימים האחרונים  ,
990019080710205171,"זינגר, אברהם ",1864-1920 ,"בלי תקומה  ספור מחיי בני ישראל בשנות השמנים /, מאת אבברהם זינגער.",1902,"2, 178, 1   ",דפוס המליץ ,,,בלי תקומה  ספור מחיי בני ישראל בשנות השמנים  ,
990047640600205171,"זינגר, בצלאל , ",,"צדיק אחד בסדום /, מאת בצלאל זינגר ; ערך: אריה חשביה.",2008,339,בצלאל זינגר ,,,צדיק אחד בסדום  ,
990047941020205171,"זינגר, ורד ","1969- , ","נעולה /, ורד זינגר ; עורכת הספר: מוריה דיין קודיש.",2018,222,דביר  aבאר שבע  ,,,נעולה  ,
990027265620205171,"זינגר, מ. ",,"האהבה הפושעת /, מ. זינגר.",1946,15,מוציא לאור לא ידוע ,,,האהבה הפושעת  ,
990019077980205171,"זינגר, מאיר ",,"עדות נאמנה  שיר ספורי ... להגיד כי הצור תמים פעלו ... /, מאת מאיר הלוי זינגער ...",1895,58,"א""ה זופניק ",,,עדות נאמנה  שיר ספורי ... להגיד כי הצור תמים פעלו ...  ,
990023339520205171,"זינגר, רינה ",1930-2016 ,"לאהוב רחוק מכאן /, רנה זינגר.",2003,240,חלונות ,,,לאהוב רחוק מכאן  ,
990021933310205171,"זינגר, רינה ",1930-2016 ,"כי אל האור אלך בדרכים רחוקות  קורות אהבה /, רינה זינגר.",2001,230,י' גולן ,,,כי אל האור אלך בדרכים רחוקות  קורות אהבה  ,
990036781940205171,"זינגר, רינה ","1930-2016 , ","המשפחה /, רינה זינגר.",2014,270,גוונים ,,,המשפחה  ,
990037695620205171,"זינר, אסף , ",,"האיש עם החור /, אסף זינר ; אייר: איל אילת ; עריכה: ניצה פלד.",2014,27,אופיר ביכורים ,,,האיש עם החור  ,
990017888030205171,"זיסאפל, כליל ",1976- ,"מלאך בשר ודם /, כליל זיסאפל.",1998,324,כתר ,,,מלאך בשר ודם  ,
990019552920205171,"זיסאפל, כליל ",1976- ,בטבעת זו / כליל זיסאפל.,2000,247,כתר ,,,בטבעת זו  ,
990020095010205171,"זיסאפל, כליל ",1976- ,"אגלי זיעה ודמע /, כליל זיסאפל.",2000,"39, 1   ",כתר ,,,אגלי זיעה ודמע  ,
990034601390205171,"זיסאפל, כליל ",1976- ,"הקומדיה הציונית  התפת /, כליל זיספאל.",2012,159,עם עובד ,,,הקומדיה הציונית  התפת  ,
990019080980205171,"זיפר, יעקב ",1900-1983 ,"איש היה בארץ  חמישה ספורי מעשיות שבהן מסופר מקצת חייו של ר' ישראל בן אליעזר המכונה הבעש""ט /, ציורים - יוסל ברגנר ; (מיידיש ע""י המחבר).",1955,"167, 1   ",מ' ניומן ,,,"איש היה בארץ  חמישה ספורי מעשיות שבהן מסופר מקצת חייו של ר ישראל בן אליעזר המכונה הבעש""ט  ",
990019088170205171,"זיפר, יעקב ",1900-1983 ,מעבר לנהר בוג  רומן.,1957,367,מ' ניומן ,,,מעבר לנהר בוג  רומן.',
990031487920205171,"זירה, ציונה ",,"רק רציתי שתדע /, ציונה זירה ; עריכה ועריכה לשונית - רות תמיר.",2011,63,מערכת ,,,רק רציתי שתדע  ,
990019088670205171,"זית, זאב ",,מספורי סבא זאב  (המורה ורלינסקי - זית).,1963,"47, 1   ",מוציא לאור לא ידוע ,,,מספורי סבא זאב  (המורה ורלינסקי - זית).',
990017926940205171,"זית, חנה ",,"קרעים  סיפור עלילתי לבנות הנעורים /, מאת חנה זית.",1998,235,ח' זית ,,,קרעים  סיפור עלילתי לבנות הנעורים  ,
990043769520205171,"זית, נעה , ",,"לתפארת מדינת ישראל /, נועה זית ; עריכה: ינון קחטן ; עריכה והגהה: רסל דיקשטיין.",2017,246,EPublish ,,,לתפארת מדינת ישראל  ,
990029099660205171,"זך, דני ",1943- ,"הדרך לאפצ'טה /, דני זך ; עריכה - יעל דין בן-עברי.",2010,184,רימונים ,,,הדרך לאפצ''טה  ,
990038752250205171,"זך, דני ","1943- , ","הארה /, דני זך ; עריכה: יזהר בן נחום.",2015,191,אוריון הוצאת ספרים ,,,הארה  ,
990040722860205171,"זכות, כ. , ",,"רגישות במרכז /, כ. זכות ; עריכה והגהה לשונית: מרים גולשבסקי.",2017,320,הוצאת יפה נוף ,,,רגישות במרכז  ,
997008105534405171,"זכרוני, שרון , ",,"מאהג'ר /, שרון זכרוני ; עריכה והגהה: אלעד איתן פייט ואתי שדה.",2020,395,ספרי ניב ,,,מאהג''ר  ,
990018191710205171,"זלוטניק-אהרן, תמימה ",,"חיים חדשים /, תמימה אהרון.",1999,191,חלונות ,,,חיים חדשים  ,
990017531430205171,"זלוטניק-אהרן, תמימה ",,"שקרים מהחודש השלישי /, תמימה זלוטניק-אהרון.",1996,222,י' גולן ,,,שקרים מהחודש השלישי  ,
990038566430205171,"זלוטניק-אהרן, תמימה , ",,"אהבות חיי  רומן /, תמימה זלוטניק-אהרון.",2010,265,הוצאה פרטית של המחברת תמימה זלוטניק-אהרון ,,,אהבות חיי  רומן  ,
990052932450205171,"זליכוב רלוי, עדי ","1980- , ","מרחב מוגן /, עדי זליכוב רלוי ; עורכת הספר: דפנה שחורי ; עורכת הלשון: טל ארנון כהן.",2019,182,משכל - הוצאה לאור מייסודן של ידיעת אחרונות וספרי חמד ,,,מרחב מוגן  ,
990035880320205171,"זלינגר דני, ורד ",1959-2014 ,"אילו אמרתי לך /, ורד זלינגר דני ; עריכה - גרשון גירון.",2013,287,ראובני ספרי צמרת ,,,אילו אמרתי לך  ,
990019221430205171,"זלצברג, איבי ",,"מלך הטריפ /, אייבי זלצברג ; עריכה - אילנה לייבוביץ.",2000,240,טריפ ,,,מלך הטריפ  ,
990022670120205171,"זלצברג, אסתר ",,"ככה זה נשאר אצלי /, אסתר זלצברג.",2002,95,מערכת ,,,ככה זה נשאר אצלי  ,
990038897290205171,"זלצר, אהרון , ",,"נייר ברוח /, אהרון זלצר ; עריכת לשון: דור קרן.",2016,207,ספרי צמרת ,,,נייר ברוח  ,
990019094470205171,"זם, דוד ",,"שלמה בן אבינדב /, מאת דוד זאם ; (בהשתתפות המערכת).",1927,15,נהרדעה ,,,שלמה בן אבינדב  ,
990022078840205171,"זמיר, ישראל ",1929-2014 ,"שוקת סדוקה /, ישראל זמיר.",2001,"398, 2   ",אסטרולוג ,,,שוקת סדוקה  ,
990036115540205171,"זמיר, ישראל ",1929-2014 ,"דיג ברשת  רומאן /, ישראל זמיר.",2013,"253, 1   ",ספרי מקור ,,,דיג ברשת  רומאן  ,
990032500290205171,"זמיר, ישראל ",1929-2014 ,"טנקים באבן גבירול  סיפור אהבות /, ישראל זמיר.",2011,319,גוונים ,,,טנקים באבן גבירול  סיפור אהבות  ,
990034507740205171,"זמיר, מיכל ",1964- ,"סימנים של גבר זר /, מיכל זמיר ; עורכת הספר - שירה חדד.",2012,176 עמ'  ,כתר ,,,סימנים של גבר זר  ,
990023657960205171,"זמיר, מיכל ",1964- ,"12 פגישות /, מיכל זמיר.",2004,105,כתום ,,,12 פגישות  ,
990043892510205171,"זמיר, מיכל ","1964- , ","חמש ארוחות ביום /, מיכל זמיר ; עורך הספר: עודד וולקשטיין.",2018,128,כתר ספרים ,,,חמש ארוחות ביום  ,
990035386530205171,"זמל, דן ",,"מעבר לכאן /, דן זמל ; עריכה - ניצה פלד.",2013,143,גוונים ,,,מעבר לכאן  ,
990050517520205171,"זמל, דן , ",,"מורה מן החוץ /, דן זמל ; עריכה: שירי רוזנפלד.",2019,130,כרמל ,,,מורה מן החוץ  ,
990040822620205171,"זמל, דן , ",,"בלוק /, דן זמל.",2017,121,כרמל ,,,בלוק  ,
990038747990205171,"זמסקי, אליעזר ","1942- , ","רחש קוסמי /, פרופסור אלי זמסקי.",2015,222,סטימצקי - הוצאה לאור ,,,רחש קוסמי  ,
990050408360205171,"זנד, שלמה ","1946- , ","לחיות ולמות בתל אביב /, שלמה זנד ; עורכת: נוית בראל ; עורכת הלשון: רתם כסלו.",2019,"381 , 1 עמוד לא ממוספר  ",משכל - הוצאה לאור מייסודן של ידיעות אחרונות וספרי חמד ,,,לחיות ולמות בתל אביב  ,
990035673040205171,"זנדשטיין, תומי ",1989- ,"סיפורי סבתא /, תומיקס =תומי זנדשטין.",201u,2 כר' (6-7)  ,ת. זנדשטיין ,,,סיפורי סבתא  ,
990038570920205171,"זנדשטיין, תומי ","1989- , eמאייר, ","אוי וויי  תומיקס - סיפורים אמיתיים. באמת /, תומי זנדשטיין.",2015,100  בערך לא מממוספרים  ,מוציא לאור לא ידוע ,,,אוי וויי  תומיקס - סיפורים אמיתיים. באמת  ,
990052686040205171,"זנזורי, עופר , eמאייר, ",,"אדירי התכלת  אתה אף פעם לא יכול לדעת באיזה צד אתה /, כתיבה ואיור: עופר זנזורי.",2019,כרכים  ,זנזוריה קומיקס ,,,אדירי התכלת  אתה אף פעם לא יכול לדעת באיזה צד אתה  ,
990036690440205171,"זעירא, אלון , ",,"המסע אל הלא-נודע  סיפורו של שורד /, אלון זעירא ; עריכה: תמר שיטה ונועם קצב.",2014,285,ראובני ספרי צמרת ,,,המסע אל הלא-נודע  סיפורו של שורד  ,
990027798050205171,"זק, אדית ",1947- ,"מסעותי עם ורה /, אדית זק ; עורכת ענת לויט.",2010,215,מטר ,,,מסעותי עם ורה  ,
990019097020205171,"זק, משה אליהו ",1887-1948 ,"יומון  (רשימות חטופות) /, מאת מ""א ז'ק.",1910,,טל ,,,יומון  (רשימות חטופות)  ,
990034198160205171,"זק, עוזי ",,"מכאן ולא מכאן /, עוזי זק ; עורכת הספר - לילי פרי.",2012,396,אפיק ספרות ישראלית ,,,מכאן ולא מכאן  ,
990037534790205171,"זק, עוזי , ",,"ככה זה עובד /, עוזי זק ; עורכת: מיכל חרותי.",2014,295,אפיק - ספרות ישראלית ,,,ככה זה עובד  ,
990019099730205171,"זק, פיני ",1936- ,"דרך צלחה  סיפור /, פנחס זק.",1970,130 .,הקיבוץ המאוחד ,,,דרך צלחה  סיפור  ,
990040508030205171,"זקלס, נחמי , ",,"בין ירושלים לאילת /, נחמי זקלס.",2014,"2  לא ממוספרים, 170 , 4  לא ממוספרים  ",נחמי זקלס ,,,בין ירושלים לאילת  ,
990038986920205171,"זקס-פורטל, מרב , ",,"מלאכים באופק /, מרב זקס-פורטל ; עורך: חיים באר.",2016,239,משכל - הוצאה לאור מיסודן של ידיעות אחרונות וספרי חמד ,,,מלאכים באופק  ,
997007875675505171,"זקס, חנוכי ","1948- , ","בראש מורם /, חנוכי זקס ; עריכה: אמירה מורג ; הפקה והבאה לדפוס: מתי עלמה אלחנתי.",2020,"279 , 3  לא ממוספרים  ",מילים מדברות ,,,בראש מורם  ,
990035440220205171,"זר, תמי ",,"טרינידד /, תמי זר ; עריכה - שמעון ריקלין.",2013,282,מודן ,,,טרינידד  ,
990040563780205171,"זרביב, יריב , ",,"אומקה ויצורי האופל /, יריב זרביב ; עורך: אורי שכטר ; כריכה ואיורים: דדי ונגר.",2016,103,מוציא לאור לא ידוע ,,,אומקה ויצורי האופל  ,
990047775470205171,"זרדי, דסי , ",,"אנחנו צריכים שתי אימהות /, דסי זרדי.",2018,265,הדובדבן הוצאה לאור ,,,אנחנו צריכים שתי אימהות  ,
990019100920205171,"זרחי, ישראל ",1909-1947 ,"מלון אורחים /, סיפור מאת ישראל זרחי.",1947,64,"דפוס מל""ן) ",,,מלון אורחים  ,
990017861050205171,"זרחי, ישראל ",1909-1947 ,בית סבתא שחרב  ספור.,1941,103,אחיאסף ,,,בית סבתא שחרב  ספור.',
990019098950205171,"זרחי, ישראל ",1909-1947 ,הנפט זורם לים התיכון  רומן.,1937,"3 דף, 5-301 , 1 דף  ",הוצאת הספרים הארץ-ישראלית ,,,הנפט זורם לים התיכון  רומן.',
990019101200205171,"זרחי, ישראל ",1909-1947 ,קראו לו כילי  ספור.,1939,"15, 1   ",ספרות צעירה ,,,קראו לו כילי  ספור.',
990010488470205171,"זרחי, ישראל ",1909-1947 ,"בית סבתא שחרב ; מלון אורחים ; על שום מה /, ישראל זרחי.",1988,244,משרד הביטחון - ההוצאה לאור ,,,בית סבתא שחרב ; מלון אורחים ; על שום מה  ,
990019098750205171,"זרחי, ישראל ",1909-1947 ,עלומים  רומן.,1933,"1 דף, 178   ",מצפה ,,,עלומים  רומן.',
990019107600205171,"זרחי, ישראל ",1909-1947 ,ימים יחפים  רומן.,1934,208,מצפה ,,,ימים יחפים  רומן.',
990025474380205171,"זרחי, ישראל ",1909-1947 ,"על שום מה  סיפור /, ישראל זרחי.",1946,31,ספרית השעות ,,,על שום מה  סיפור  ,
990019101380205171,"זרחי, מ. ",,ניני  (בת הדת האחרת).,1957,94,חרמון ,,,ניני  (בת הדת האחרת).',
990025512510205171,"זרחי, מאיר ",,"הסכסופון הבוכה  רומן /, מאיר זרחי.",1960,"94, 2   ",חרמון ,,,הסכסופון הבוכה  רומן  ,
990026332030205171,"זרחי, מאיר ",,"היא יצאה לרחוב  רומן /, מאיר זרחי.",1957,112,מוציא לאור לא ידוע ,,,היא יצאה לרחוב  רומן  ,
990012645340205171,"זרחי, נורית ",1941- ,"פינגבינה /, נורית זרחי ; איורים - הלה חבקין.",1992,39,מסדה ,,,פינגבינה  ,
990012717500205171,"זרחי, נורית ",1941- ,"אמן המסכות /, נורית זרחי.",1993,122,זמורה-ביתן ,,,אמן המסכות  ,
990031543050205171,"זרחין, שמי ",1961- ,"עד שיום אחד /, שמי זרחין ; עורכת הספר - רונית ויס-ברקוביץ.",2011,"463, 6   ",כתר ,,,עד שיום אחד  ,
990039113100205171,"זרחין, שמי ","1961- , eתסריטאי, ","ההגדה של לילסדה  רומן עם תסרטי /, שמי זרחין ; טקסטים נוספים יאיר רוה, תום שובל, עודד וולקשטיין ; עורך הספר: עודד וולקשטיין.",2016,"256 , 6 דפי לוחות  ",כתר ,,,ההגדה של לילסדה  רומן עם תסרטי  ,
990040723180205171,"זרחין, שמי ","1961- , ","אח שלי איוב /, שמי זרחין ; עורך הספר: עודד וולקשטיין.",2017,429,כתר ,,,אח שלי איוב  ,
990034296550205171,"זרטל, אדם ",1936-2015 ,"נקודה /, אדם זרטל ; עורכת הספר - תמר פרידמן.",2012,444,כנרת ,,,נקודה  ,
990019101340205171,"זרטל, אדם ",1936-2015 ,טבלת הישימון  סיפורים.,1969,"160, 3 .",ספרית פועלים - איגוד סופרי הקיבוץ הארצי ,,,טבלת הישימון  סיפורים.',
990034262330205171,"זריהן-דביר, טרז ",1945- ,"ספרי לי ... אימא על המלאח במרקש /, מאת טרז זריהן-דביר.",2012,131,מוציא לאור לא ידוע ,,,ספרי לי ... אימא על המלאח במרקש  ,
990050325460205171,"זריהן-דביר, טרז ","1945- , ","פירפורי חיים...  וצדק אלוקי : רומן /, מאת טרז זריהן-דביר.",2018,211,טרז זריהן-דביר ,,,פירפורי חיים...  וצדק אלוקי : רומן  ,
990038793850205171,"זריהן-דביר, טרז ","1945- , ","היו הייתה פעם ... מרקש היהודייה  או, הלובן הזוהר של ימי סתיו /, טרז זריהן-דביר.",2015,355,טרז זריהן-דביר ,,,"היו הייתה פעם ... מרקש היהודייה  או, הלובן הזוהר של ימי סתיו  ",
990026693960205171,"זריצקי, דוד ",1914-1978 ,"המשורר בין ההרים  סיפורי נדודים, גלות ותקוה ; שרשי הניגון : סיפורים משירת החיים /, דוד זריצקי.",2008,472,יפה נוף ,,,"המשורר בין ההרים  סיפורי נדודים, גלות ותקוה ; שרשי הניגון : סיפורים משירת החיים  ",
990026694030205171,"זריצקי, דוד ",1914-1978 ,"גשר צר  סיפור מחיי הסבא מנובהרדוק /, דוד זריצקי ; מאידיש - מ. צ. פרוש.",2008,447,יפה נוף ,,,גשר צר  סיפור מחיי הסבא מנובהרדוק  ,
990026694060205171,"זריצקי, דוד ",1914-1978 ,"בצל צח  מניחוחות ירושלים ובניה /, דוד זריצקי.",2008,263,יפה נוף ,,,בצל צח  מניחוחות ירושלים ובניה  ,
990017380370205171,"זריצקי, דוד ",1914-1978 ,"גשר צר  סיפור מחיי הסבא מנובהרדוק =הרב יוסף הורביץ /, דוד זריצקי.",1997,362,מוציא לאור לא ידוע ,,,גשר צר  סיפור מחיי הסבא מנובהרדוק =הרב יוסף הורביץ  ,
990026693990205171,"זריצקי, דוד ",1914-1978 ,"העושר השמור  העיירה היהודית ביופיה ובחורבנה /, דוד זריצקי.",2008,261,מוציא לאור לא ידוע ,,,העושר השמור  העיירה היהודית ביופיה ובחורבנה  ,
990009751210205171,"זרמתי-עצטה, שמחה ",,"ללא קשת בענן  רומן /, שמחה זרמתי עצטה.",1984,111,"אל""ף ",,,ללא קשת בענן  רומן  ,
990008668750205171,"זרמתי-עצטה, שמחה ",,"עושה העפיפונים מכרם התימנים /, שמחה זרמתי.",1982,94,תגא ,,,עושה העפיפונים מכרם התימנים  ,
990018152950205171,"זרעוני, בנימין ",1914-2008 ,"החלום /, בנימין זרעוני.",1998,92,אבנר ,,,החלום  ,
990011427350205171,"זרצקי, מרין ",,"אין /, מריאן זרצקי.",1990,155,תמוז ,,,אין  ,
990052525240205171,"זרתוסטרא, c(שם בדוי) , ",,"רדוף-הזמן /, זרתוסטרא ; עריכה: גילי תל-אורן.",2019,189,צמרת הוצאה לאור ,,,רדוף-הזמן  ,
990037997600205171,"ח'דר, מאהר , ",,"המעין השלם  הכנה לבחינות הבגרות בספרות העברית לבתי הספר הערביים /, מאהר ח'דר וד""ר חגי רוגני.",2009,2 כרכים (יחידה א-ב)  ,"מאהר ח'דר, חגי רוגני ",,,המעין השלם  הכנה לבחינות הבגרות בספרות העברית לבתי הספר הערביים  ,
990019104060205171,ח.נ.ז. ,,"שלמה המלך או המלך שלמה  ספור /, מאת חנ""ז.",1939,"9 , 1 דף  ",דפוס ארץ) ,,,שלמה המלך או המלך שלמה  ספור  ,
990017987840205171,"חבושה, אפרת ",,"מנסרות /, אפרת חבושה.",1998,432,עמיחי ,,,מנסרות  ,
990021871990205171,"חביב, אמנון ",,"לאהוב כתורה מסיני  (רומן) /, אמנון חביב.",2000,234,א' חביב ,,,לאהוב כתורה מסיני  (רומן)  ,
990013205020205171,"חביב, יפרח ",1930-2017 ,"איזוטופ AG83 /, יפרח חביב ; עיצוב העטיפה ואיורים - יעל חביב.",1995,186,ש' גל-און ,,,איזוטופ AG83  ,
990052449270205171,"חביב, מעוז ","1941- , ","מרדף בין פרדסים /, מעוז חביב.",2019,290,הדובדבן הוצאה לאור ,,,מרדף בין פרדסים  ,
990013591120205171,"חביבי, אמיל ",1922-1996 ,"האופסימיסט  הכרוניקה המופלאה של היעלמות סעיד אבו אל-נחס אל-מתשאאל /, אמיל חביבי ; עברית - אנטון שמאס.",1995,159,הקיבוץ המאוחד ,,,האופסימיסט  הכרוניקה המופלאה של היעלמות סעיד אבו אל-נחס אל-מתשאאל  ,
990021711430205171,"חביבי, אמיל ",1922-1996 ,"סראיא, בת השד הרע  ח'וראפ'ייה /, אמיל חביבי ; מערבית - אנטון שמאס.",1993,"169, 2   ",הקיבוץ המאוחד ,,,"סראיא, בת השד הרע  ח''וראפ''ייה  ",
990040974180205171,"חביו, חיים ","1970- , ","נאמנות לא בכל מחיר /, חיים חביו.",2017,482,ספרי ניב ,,,נאמנות לא בכל מחיר  ,
990018905740205171,"חבס, ברכה ",1900-1968 ,"קורות מעפיל צעיר  סיפור ... /, (רישומים מאת משה פרופס).",1960,115,עם עובד ,,,קורות מעפיל צעיר  סיפור ...  ,
990012597340205171,"חבקוק, יעקב בן אליהו ",,"עד הפרט האחרון /, יעקב חבקוק.",1993,423,ספרית פועלים ,,,עד הפרט האחרון  ,
990021433770205171,"חבר, אהרן ",1937- ,"דם, עשן וריח הדרים /, אהרון חבר (חובר).",2001,302,חלונות ,,,"דם, עשן וריח הדרים  ",
990019138450205171,"חברוני, ישראל ",,עירום עם הרוח.,1964,236,מחברות לספרות ,,,עירום עם הרוח.',
990018308190205171,"חג'בי-מיטשניק, ברכה ",,"שירת הלב /, ברכה חג'בי-מיטשניק.",1999,"137, 2   ",שיר ,,,שירת הלב  ,
990026907990205171,"חג'בי, יניב ",1971- ,"המדריך התימני לכתיבת אגדות /, יניב חג'בי ; עורך הספר - עודד וולקשטיין.",2009,"385, 5   ",בבל ,,,המדריך התימני לכתיבת אגדות  ,
990040864270205171,"חג'בי, יניב ","1971- , ","ספריית הלווייתן /, יניב חג'בי ; עורך הספר: עודד וולקשטיין.",2017,"268 , 6  לא ממוספרים  ",כתר ,,,ספריית הלווייתן  ,
990038502780205171,"חגג, רבקה , ",,"המלכה משומרון /, רבקה חגג.",2015,357,הוצאת שוקן ,,,המלכה משומרון  ,
990031596580205171,חגית ,,"נוגעת בצל /, חגית ; עריכה - אתי ניסנבוים.",2013,310,פלטה ,,,נוגעת בצל  ,
990037125060205171,"חגית , ",,"עקבות של אור /, מאת חגית ; עריכה: אתי ניסנבוים.",2014,325,פלטה הוצאה לאור ,,,עקבות של אור  ,
990047768730205171,"חדד, איציק ","1969- , ","נערי הפח /, איציק חדד ; עריכה: תמי לבנת מלכה ; עריכת לשון: ברוך גרשטנפלד.",2018,287,הוצאת הצורף ,,,נערי הפח  ,
990038441140205171,"חדד, עליזה , ",,"סנוניות בשדה דגן /, עליזה חדד ; עורכת הספר: רתם כסלו.",2015,286,גוונים ,,,סנוניות בשדה דגן  ,
990027487820205171,"חדד, שאול ",1910-2010 ,"גלגל חוזר /, שאול חדד ; עריכה - שלומי חסקי ....",2010,149,אגודת האקדמאים יוצאי עיראק בישראל ,,,גלגל חוזר  ,
990013180570205171,"חובב, גיל ",1962- ,"קיטש /, גיל חובב.",1995,207,כתר ,,,קיטש  ,
990041000920205171,"חובב, ימימה , ",,"אורנים /, ימימה חובב ; עריכה: דפנה שחורי.",2017,"420 , 2  לא ממוספרים  ",משכל - הוצאה לאור מיסודן של ידיעות אחרונות וספרי חמד ,,,אורנים  ,
997008105535105171,"חוברה, דינה , ",,"לחזור קדימה /, דינה חוברה ; עריכה: מיכל שרון.",2020,211,ספרי ניב הוצאה לאור ,,,לחזור קדימה  ,
990050703480205171,"חוברה, מיכאל , ",,"אהבה בשני קולות /, מיכאל חוברה.",2018,298,צמרת הוצאה לאור ,,,אהבה בשני קולות  ,
990038563860205171,"חודורוב, תום , ",,"הגל המבולבל /, תם חודורוב.",2015,248,סטימצקי - הוצאה לאור ,,,הגל המבולבל  ,
990034738190205171,"חוה, דוד ",,"צאצאי הנבואה - תשע""ו /, דוד חוה.",2012,287,חממה ספרותית ,,,"צאצאי הנבואה - תשע""ו  ",
990038441100205171,"חוה, דוד , ",,"הגן האלוהי /, דוד חוה ; עורך הספר: ניר רייזלר.",2015,319,גוונים ,,,הגן האלוהי  ,
990041012120205171,"חוטר, נטע ","1980- , ","תזכירי לי מי את /, נטע חוטר ; עורכת הספר: מיה סלע ; עריכה לשונית: איריס גרבוז.",2017,278,תכלת ,,,תזכירי לי מי את  ,
990034598790205171,"חומסקי-פליק, גילית ",,"גחליליות /, גילית חומסקי ; עריכה - טלי וישנה.",2012,"389, 1   ",משכל ,,,גחליליות  ,
990039809220205171,"חומסקי, גילית , ",,"על אהבה אני רוצה להגיד /, גילית חומסקי ; עורך הספר - מוטי פוגל.",2017,"206 , 1 עמוד לא ממוספר  ",משכל - הוצאה לאור מיסודן של ידיעות אחרונות וספרי חמד ,,,על אהבה אני רוצה להגיד  ,
990019146550205171,"חורגין, יעקב יהושע בן שמואל יצחק ",1898-1990 ,חומת אגריפס  ספור היסטורי.,1932,182,"א""י שטיבל ",,,חומת אגריפס  ספור היסטורי.',
990019145820205171,"חורגין, יעקב יהושע בן שמואל יצחק ",1898-1990 ,"בארמון דפניס  ספור /, מאת יעקב חורגין.",1941,45,(נצר) ,,,בארמון דפניס  ספור  ,
990052449300205171,"חורש, יעקב , ",,"תאים רדומים /, יעקב חורש.",2019,272,הדובדבן הוצאה לאור ,,,תאים רדומים  ,
990039254460205171,"חורש, יעקב , ",,"הנסתר והנגלה /, יעקב חורש עריכה: טל איפרגן.",2016,279,ספרי צמרת ,,,הנסתר והנגלה  ,
990052932270205171,"חורש, עמרי ","1981- , ","החלון והמדרגות /, עמרי חורש ; עורך אחראי: דב איכנולד ; עורכת הספר וסדרת ""היום קצר"": נוית בראל ; עורכת הלשון: מיכל אסייג.",2019,135,משכל - הוצאה לאור מייסודן של ידיעות אחרונות וספרי חמד ,,,החלון והמדרגות  ,
990019151110205171,"חורשאית, שרה ",,"בדרך ארוכה  רומן /, מאת שרה חורשאית-גרינולד ; ערך יצחק עוגן.",1974,280,עמיחי ,,,בדרך ארוכה  רומן  ,
990036117580205171,"חזון, מיכל ",1961- ,"בית הסודות /, מיכל חזון ; עורכת הספר - לילך פלדמן.",2014,293,משכל ,,,בית הסודות  ,
997007831220505171,"חזון, מיכל ","1961- , ","כרצונך /, מיכל חזון ; עורכת: דפנה שחורי.",2020,"357 , 1 עמוד לא ממוספר  ",משכל - הוצאה לאור מייסודן של ידיעות אחרונות וספרי חמד ,,,כרצונך  ,
990043643720205171,"חזות, אורטל , ",,"פינטו - שם פרטי /, אורטל חזות ; עורכת הספר: עלמה כהן-ורדי.",2017,268,מודן הוצאה לאור ,,,פינטו - שם פרטי  ,
990038575450205171,"חזן-לובין, נילי , ",,"הנעדרת והאבקה מן הים /, נילי חזן לובין ; עריכה: כרמלה לכיש.",2014,308,נילי חזן רובין ,,,הנעדרת והאבקה מן הים  ,
